"No.","Time","Source","Destination","Protocol","Length","Info"
"1864","6.031496344","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=350669 Win=632064 Len=0 TSval=3913975600 TSecr=378802308"
"1865","6.032153429","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  60220 [ACK] Seq=350669 Ack=2955 Win=31488 Len=1380 TSval=378802308 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1866","6.032729667","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  60220 [ACK] Seq=352049 Ack=2955 Win=31488 Len=1380 TSval=378802308 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1867","6.032739250","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=353429 Win=637568 Len=0 TSval=3913975601 TSecr=378802308"
"1868","6.033506602","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","2846","443  >  60220 [ACK] Seq=353429 Ack=2955 Win=31488 Len=2760 TSval=378802308 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1869","6.033515535","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=356189 Win=643072 Len=0 TSval=3913975602 TSecr=378802308"
"1870","6.034193381","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  60220 [ACK] Seq=356189 Ack=2955 Win=31488 Len=1380 TSval=378802308 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1871","6.034633906","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  60220 [ACK] Seq=357569 Ack=2955 Win=31488 Len=1380 TSval=378802308 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1872","6.034641227","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=358949 Win=648576 Len=0 TSval=3913975603 TSecr=378802308"
"1873","6.035369300","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  60220 [PSH, ACK] Seq=358949 Ack=2955 Win=31488 Len=1380 TSval=378802308 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1874","6.035369379","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  60220 [ACK] Seq=360329 Ack=2955 Win=31488 Len=1380 TSval=378802309 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1875","6.035383708","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=361709 Win=654080 Len=0 TSval=3913975604 TSecr=378802308"
"1876","6.036038572","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  60220 [ACK] Seq=361709 Ack=2955 Win=31488 Len=1380 TSval=378802309 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1877","6.036499366","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TLSv1.3","1466","Application Data [TCP segment of a reassembled PDU]"
"1878","6.036507144","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=364469 Win=659712 Len=0 TSval=3913975605 TSecr=378802309"
"1879","6.037320369","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TLSv1.3","1466","Application Data [TCP segment of a reassembled PDU]"
"1880","6.038043542","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TLSv1.3","2846","Application Data [TCP segment of a reassembled PDU]"
"1881","6.038051090","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=368609 Win=667904 Len=0 TSval=3913975606 TSecr=378802309"
"1882","6.045854882","192.168.1.10","192.168.1.255","BROWSER","253","Local Master Announcement HOTBOX-DMS, Workstation, Server, Print Queue Server, Xenix Server, NT Workstation, NT Server, Master Browser, DFS server"
"1883","6.045855191","192.168.1.10","192.168.1.255","BROWSER","253","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"1884","6.046141662","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  60220 [ACK] Seq=368609 Ack=2955 Win=31488 Len=1380 TSval=378802309 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1885","6.048103614","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","4226","443  >  60220 [PSH, ACK] Seq=369989 Ack=2955 Win=31488 Len=4140 TSval=378802309 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1886","6.048103685","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TLSv1.3","13886","Application Data, Application Data"
"1887","6.048124678","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=374129 Win=678912 Len=0 TSval=3913975616 TSecr=378802309"
"1888","6.048150772","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=387929 Win=706560 Len=0 TSval=3913975616 TSecr=378802309"
"1889","6.048158292","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  60220 [ACK] Seq=387929 Ack=2955 Win=31488 Len=1380 TSval=378802310 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1890","6.049225056","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","6986","443  >  60220 [ACK] Seq=389309 Ack=2955 Win=31488 Len=6900 TSval=378802310 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1891","6.049240886","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=396209 Win=723072 Len=0 TSval=3913975617 TSecr=378802310"
"1892","6.050976951","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TLSv1.3","4226","Application Data, Application Data, Application Data"
"1893","6.050989315","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=400349 Win=731392 Len=0 TSval=3913975619 TSecr=378802310"
"1894","6.052520612","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TLSv1.3","1466","Application Data [TCP segment of a reassembled PDU]"
"1895","6.052520740","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TCP","1466","443  >  60220 [ACK] Seq=401729 Ack=2955 Win=31488 Len=1380 TSval=378802311 TSecr=3913975463 [TCP segment of a reassembled PDU]"
"1896","6.052535422","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=403109 Win=736896 Len=0 TSval=3913975621 TSecr=378802310"
"1897","6.053505127","2a00:a040:3:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","TLSv1.3","5606","Application Data, Application Data"
"1898","6.053517400","2a00:a041:3c5d:4d00:605e:f34d:a502:2044","2a00:a040:3:4:face:b00c:3333:7020","TCP","86","60220  >  443 [ACK] Seq=2955 Ack=408629 Win=748032 Len=0 TSval=3913975622 TSecr=378802311"
